year,age_group,gender,kvalue
1997,5 - 9 years,Both sexes,277.9
1997,5 - 9 years,Male,142.2
1997,5 - 9 years,Female,135.7
1997,10 - 14 years,Both sexes,318.0
1997,10 - 14 years,Male,163.5
1997,10 - 14 years,Female,154.5
1997,15 - 19 years,Both sexes,343.7
1997,15 - 19 years,Male,176.2
1997,15 - 19 years,Female,167.6
1997,15 - 24 years,Both sexes,640.9
1997,15 - 24 years,Male,327.5
1997,15 - 24 years,Female,313.4
1997,15 years and over,Both sexes,2818.3
1997,15 years and over,Male,1384.9
1997,15 years and over,Female,1433.4
1997,20 - 24 years,Both sexes,297.2
1997,20 - 24 years,Male,151.3
1997,20 - 24 years,Female,145.9
1997,25 - 29 years,Both sexes,264.4
1997,25 - 29 years,Male,132.0
1997,25 - 29 years,Female,132.5
1997,25 - 44 years,Both sexes,1037.6
1997,25 - 44 years,Male,513.9
1997,25 - 44 years,Female,523.7
1997,30 - 34 years,Both sexes,265.1
1997,30 - 34 years,Male,129.9
1997,30 - 34 years,Female,135.2
1997,35 - 39 years,Both sexes,260.7
1997,35 - 39 years,Male,128.7
1997,35 - 39 years,Female,132.0
1997,40 - 44 years,Both sexes,247.4
1997,40 - 44 years,Male,123.3
1997,40 - 44 years,Female,124.0
1997,45 - 49 years,Both sexes,228.2
1997,45 - 49 years,Male,114.8
1997,45 - 49 years,Female,113.4
1997,45 - 64 years,Both sexes,723.6
1997,45 - 64 years,Male,365.0
1997,45 - 64 years,Female,358.6
1997,50 - 54 years,Both sexes,198.3
1997,50 - 54 years,Male,100.8
1997,50 - 54 years,Female,97.6
1997,55 - 59 years,Both sexes,156.1
1997,55 - 59 years,Male,79.2
1997,55 - 59 years,Female,76.9
1997,60 - 64 years,Both sexes,140.9
1997,60 - 64 years,Male,70.2
1997,60 - 64 years,Female,70.8
1997,65 - 69 years,Both sexes,126.7
1997,65 - 69 years,Male,60.9
1997,65 - 69 years,Female,65.9
1997,65 years and over,Both sexes,416.3
1997,65 years and over,Male,178.6
1997,65 years and over,Female,237.7
1997,70 - 74 years,Both sexes,112.8
1997,70 - 74 years,Male,50.2
1997,70 - 74 years,Female,62.6
1997,75 - 79 years,Both sexes,85.0
1997,75 - 79 years,Male,35.6
1997,75 - 79 years,Female,49.4
1997,80 - 84 years,Both sexes,55.8
1997,80 - 84 years,Male,20.9
1997,80 - 84 years,Female,34.9
1997,85 years and over,Both sexes,35.8
1997,85 years and over,Male,11.0
1997,85 years and over,Female,24.9
1997,All ages,Both sexes,3664.3
1997,All ages,Male,1819.4
1997,All ages,Female,1844.9
1998,0 - 4 years,Both sexes,253.6
1998,0 - 4 years,Male,130.8
1998,0 - 4 years,Female,122.9
1998,0 - 14 years,Both sexes,835.8
1998,0 - 14 years,Male,429.3
1998,0 - 14 years,Female,406.5
1998,5 - 9 years,Both sexes,273.8
1998,5 - 9 years,Male,140.3
1998,5 - 9 years,Female,133.6
1998,10 - 14 years,Both sexes,308.3
1998,10 - 14 years,Male,158.3
1998,10 - 14 years,Female,150.1
1998,15 - 19 years,Both sexes,343.7
1998,15 - 19 years,Male,175.7
1998,15 - 19 years,Female,168.0
1998,15 - 24 years,Both sexes,642.8
1998,15 - 24 years,Male,328.1
1998,15 - 24 years,Female,314.7
1998,15 years and over,Both sexes,2867.3
1998,15 years and over,Male,1409.5
1998,15 years and over,Female,1457.7
1998,20 - 24 years,Both sexes,299.1
1998,20 - 24 years,Male,152.3
1998,20 - 24 years,Female,146.7
1998,25 - 29 years,Both sexes,272.4
1998,25 - 29 years,Male,136.6
1998,25 - 29 years,Female,135.8
1998,25 - 44 years,Both sexes,1058.8
1998,25 - 44 years,Male,525.4
1998,25 - 44 years,Female,533.4
1998,30 - 34 years,Both sexes,267.9
1998,30 - 34 years,Male,131.8
1998,30 - 34 years,Female,136.1
1998,35 - 39 years,Both sexes,267.1
1998,35 - 39 years,Male,131.9
1998,35 - 39 years,Female,135.3
1998,40 - 44 years,Both sexes,251.3
1998,40 - 44 years,Male,125.1
1998,40 - 44 years,Female,126.3
1998,45 - 49 years,Both sexes,232.8
1998,45 - 49 years,Male,116.7
1998,45 - 49 years,Female,116.1
1998,45 - 64 years,Both sexes,745.5
1998,45 - 64 years,Male,375.6
1998,45 - 64 years,Female,370.0
1998,50 - 54 years,Both sexes,207.9
1998,50 - 54 years,Male,105.8
1998,50 - 54 years,Female,102.1
1998,55 - 59 years,Both sexes,162.4
1998,55 - 59 years,Male,82.2
1998,55 - 59 years,Female,80.3
1998,60 - 64 years,Both sexes,142.3
1998,60 - 64 years,Male,70.9
1998,60 - 64 years,Female,71.5
1998,65 - 69 years,Both sexes,128.2
1998,65 - 69 years,Male,62.2
1998,65 - 69 years,Female,66.0
1998,65 years and over,Both sexes,420.2
1998,65 years and over,Male,180.6
1998,65 years and over,Female,239.7
1998,70 - 74 years,Both sexes,111.7
1998,70 - 74 years,Male,49.8
1998,70 - 74 years,Female,62.0
1998,75 - 79 years,Both sexes,88.3
1998,75 - 79 years,Male,36.8
1998,75 - 79 years,Female,51.6
1998,80 - 84 years,Both sexes,54.6
1998,80 - 84 years,Male,20.5
1998,80 - 84 years,Female,34.2
1998,85 years and over,Both sexes,37.4
1998,85 years and over,Male,11.4
1998,85 years and over,Female,26.0
1998,All ages,Both sexes,3703.1
1998,All ages,Male,1838.9
1998,All ages,Female,1864.2
1999,0 - 4 years,Both sexes,259.8
1999,0 - 4 years,Male,134.0
1999,0 - 4 years,Female,125.8
1999,0 - 14 years,Both sexes,830.6
1999,0 - 14 years,Male,426.7
1999,0 - 14 years,Female,403.9
1999,5 - 9 years,Both sexes,270.6
1999,5 - 9 years,Male,138.7
1999,5 - 9 years,Female,131.9
1999,10 - 14 years,Both sexes,300.2
1999,10 - 14 years,Male,154.1
1999,10 - 14 years,Female,146.2
1999,15 - 19 years,Both sexes,338.5
1999,15 - 19 years,Male,173.8
1999,15 - 19 years,Female,164.7
1999,15 - 24 years,Both sexes,642.5
1999,15 - 24 years,Male,327.5
1999,15 - 24 years,Female,315.0
1999,15 years and over,Both sexes,2911.1
1999,15 years and over,Male,1431.9
1999,15 years and over,Female,1479.2
1999,20 - 24 years,Both sexes,303.9
1999,20 - 24 years,Male,153.6
1999,20 - 24 years,Female,150.3
1999,25 - 29 years,Both sexes,279.7
1999,25 - 29 years,Male,140.5
1999,25 - 29 years,Female,139.3
1999,25 - 44 years,Both sexes,1080.8
1999,25 - 44 years,Male,537.1
1999,25 - 44 years,Female,543.7
1999,30 - 34 years,Both sexes,271.9
1999,30 - 34 years,Male,133.9
1999,30 - 34 years,Female,138.0
1999,35 - 39 years,Both sexes,273.5
1999,35 - 39 years,Male,135.2
1999,35 - 39 years,Female,138.3
1999,40 - 44 years,Both sexes,255.7
1999,40 - 44 years,Male,127.5
1999,40 - 44 years,Female,128.2
1999,45 - 49 years,Both sexes,234.7
1999,45 - 49 years,Male,117.6
1999,45 - 49 years,Female,117.1
1999,45 - 64 years,Both sexes,765.8
1999,45 - 64 years,Male,385.7
1999,45 - 64 years,Female,380.2
1999,50 - 54 years,Both sexes,217.5
1999,50 - 54 years,Male,110.4
1999,50 - 54 years,Female,107.1
1999,55 - 59 years,Both sexes,168.2
1999,55 - 59 years,Male,85.2
1999,55 - 59 years,Female,83.0
1999,60 - 64 years,Both sexes,145.5
1999,60 - 64 years,Male,72.5
1999,60 - 64 years,Female,73.0
1999,65 - 69 years,Both sexes,128.8
1999,65 - 69 years,Male,63.0
1999,65 - 69 years,Female,65.9
1999,65 years and over,Both sexes,421.9
1999,65 years and over,Male,181.6
1999,65 years and over,Female,240.3
1999,70 - 74 years,Both sexes,111.1
1999,70 - 74 years,Male,49.7
1999,70 - 74 years,Female,61.4
1999,75 - 79 years,Both sexes,89.1
1999,75 - 79 years,Male,37.0
1999,75 - 79 years,Female,52.1
1999,80 - 84 years,Both sexes,54.6
1999,80 - 84 years,Male,20.4
1999,80 - 84 years,Female,34.2
1999,85 years and over,Both sexes,38.3
1999,85 years and over,Male,11.5
1999,85 years and over,Female,26.8
1999,All ages,Both sexes,3741.6
1999,All ages,Male,1858.6
1999,All ages,Female,1883.0
2000,0 - 4 years,Both sexes,266.2
2000,0 - 4 years,Male,137.2
2000,0 - 4 years,Female,128.9
2000,0 - 14 years,Both sexes,828.0
2000,0 - 14 years,Male,425.2
2000,0 - 14 years,Female,402.9
2000,5 - 9 years,Both sexes,266.7
2000,5 - 9 years,Male,136.6
2000,5 - 9 years,Female,130.1
2000,10 - 14 years,Both sexes,295.1
2000,10 - 14 years,Male,151.3
2000,10 - 14 years,Female,143.8
2000,15 - 19 years,Both sexes,329.4
2000,15 - 19 years,Male,168.9
2000,15 - 19 years,Female,160.5
2000,15 - 24 years,Both sexes,641.2
2000,15 - 24 years,Male,326.3
2000,15 - 24 years,Female,315.0
2000,15 years and over,Both sexes,2961.5
2000,15 years and over,Male,1457.8
2000,15 years and over,Female,1503.7
2000,20 - 24 years,Both sexes,311.9
2000,20 - 24 years,Male,157.4
2000,20 - 24 years,Female,154.5
2000,25 - 29 years,Both sexes,289.4
2000,25 - 29 years,Male,146.0
2000,25 - 29 years,Female,143.3
2000,25 - 44 years,Both sexes,1107.6
2000,25 - 44 years,Male,551.4
2000,25 - 44 years,Female,556.2
2000,30 - 34 years,Both sexes,277.5
2000,30 - 34 years,Male,137.5
2000,30 - 34 years,Female,140.0
2000,35 - 39 years,Both sexes,280.2
2000,35 - 39 years,Male,138.2
2000,35 - 39 years,Female,142.0
2000,40 - 44 years,Both sexes,260.5
2000,40 - 44 years,Male,129.7
2000,40 - 44 years,Female,130.8
2000,45 - 49 years,Both sexes,239.1
2000,45 - 49 years,Male,119.8
2000,45 - 49 years,Female,119.3
2000,45 - 64 years,Both sexes,788.0
2000,45 - 64 years,Male,396.9
2000,45 - 64 years,Female,391.1
2000,50 - 54 years,Both sexes,225.0
2000,50 - 54 years,Male,114.1
2000,50 - 54 years,Female,110.8
2000,55 - 59 years,Both sexes,174.3
2000,55 - 59 years,Male,88.2
2000,55 - 59 years,Female,86.1
2000,60 - 64 years,Both sexes,149.7
2000,60 - 64 years,Male,74.8
2000,60 - 64 years,Female,74.9
2000,65 - 69 years,Both sexes,129.3
2000,65 - 69 years,Male,63.3
2000,65 - 69 years,Female,66.0
2000,65 years and over,Both sexes,424.7
2000,65 years and over,Male,183.2
2000,65 years and over,Female,241.5
2000,70 - 74 years,Both sexes,111.3
2000,70 - 74 years,Male,50.3
2000,70 - 74 years,Female,61.1
2000,75 - 79 years,Both sexes,88.9
2000,75 - 79 years,Male,36.9
2000,75 - 79 years,Female,52.0
2000,80 - 84 years,Both sexes,55.8
2000,80 - 84 years,Male,21.0
2000,80 - 84 years,Female,34.8
2000,85 years and over,Both sexes,39.4
2000,85 years and over,Male,11.8
2000,85 years and over,Female,27.6
2000,All ages,Both sexes,3789.5
2000,All ages,Male,1882.9
2000,All ages,Female,1906.6
2001,0 - 4 years,Both sexes,273.2
2001,0 - 4 years,Male,140.4
2001,0 - 4 years,Female,133.0
2001,0 - 14 years,Both sexes,827.5
2001,0 - 14 years,Male,424.9
2001,0 - 14 years,Female,402.6
2001,5 - 9 years,Both sexes,263.7
2001,5 - 9 years,Male,135.5
2001,5 - 9 years,Female,128.2
2001,10 - 14 years,Both sexes,290.6
2001,10 - 14 years,Male,149.0
2001,10 - 14 years,Female,141.6
2001,15 - 19 years,Both sexes,320.4
2001,15 - 19 years,Male,164.3
2001,15 - 19 years,Female,156.2
2001,15 - 24 years,Both sexes,638.0
2001,15 - 24 years,Male,324.8
2001,15 - 24 years,Female,313.2
2001,15 years and over,Both sexes,3019.7
2001,15 years and over,Male,1488.2
2001,15 years and over,Female,1531.5
2001,20 - 24 years,Both sexes,317.6
2001,20 - 24 years,Male,160.5
2001,20 - 24 years,Female,157.1
2001,25 - 29 years,Both sexes,300.8
2001,25 - 29 years,Male,151.2
2001,25 - 29 years,Female,149.7
2001,25 - 44 years,Both sexes,1142.1
2001,25 - 44 years,Male,569.5
2001,25 - 44 years,Female,572.6
2001,30 - 34 years,Both sexes,288.6
2001,30 - 34 years,Male,144.2
2001,30 - 34 years,Female,144.4
2001,35 - 39 years,Both sexes,285.1
2001,35 - 39 years,Male,141.2
2001,35 - 39 years,Female,143.9
2001,40 - 44 years,Both sexes,267.6
2001,40 - 44 years,Male,133.0
2001,40 - 44 years,Female,134.6
2001,45 - 49 years,Both sexes,243.9
2001,45 - 49 years,Male,122.4
2001,45 - 49 years,Female,121.5
2001,45 - 64 years,Both sexes,809.7
2001,45 - 64 years,Male,407.8
2001,45 - 64 years,Female,401.9
2001,50 - 54 years,Both sexes,228.2
2001,50 - 54 years,Male,115.5
2001,50 - 54 years,Female,112.7
2001,55 - 59 years,Both sexes,185.8
2001,55 - 59 years,Male,94.0
2001,55 - 59 years,Female,91.8
2001,60 - 64 years,Both sexes,151.7
2001,60 - 64 years,Male,75.9
2001,60 - 64 years,Female,75.8
2001,65 - 69 years,Both sexes,130.8
2001,65 - 69 years,Male,64.0
2001,65 - 69 years,Female,66.8
2001,65 years and over,Both sexes,429.8
2001,65 years and over,Male,186.0
2001,65 years and over,Female,243.8
2001,70 - 74 years,Both sexes,111.8
2001,70 - 74 years,Male,51.1
2001,70 - 74 years,Female,60.8
2001,75 - 79 years,Both sexes,89.2
2001,75 - 79 years,Male,37.1
2001,75 - 79 years,Female,52.1
2001,80 - 84 years,Both sexes,57.6
2001,80 - 84 years,Male,21.7
2001,80 - 84 years,Female,35.9
2001,85 years and over,Both sexes,40.4
2001,85 years and over,Male,12.2
2001,85 years and over,Female,28.2
2001,All ages,Both sexes,3847.2
2001,All ages,Male,1913.1
2001,All ages,Female,1934.1
2002,0 - 4 years,Both sexes,277.6
2002,0 - 4 years,Male,142.0
2002,0 - 4 years,Female,135.6
2002,0 - 14 years,Both sexes,827.4
2002,0 - 14 years,Male,424.0
2002,0 - 14 years,Female,403.4
2002,5 - 9 years,Both sexes,264.1
2002,5 - 9 years,Male,135.9
2002,5 - 9 years,Female,128.2
2002,10 - 14 years,Both sexes,285.7
2002,10 - 14 years,Male,146.1
2002,10 - 14 years,Female,139.6
2002,15 - 19 years,Both sexes,313.2
2002,15 - 19 years,Male,160.4
2002,15 - 19 years,Female,152.8
2002,15 - 24 years,Both sexes,641.5
2002,15 - 24 years,Male,325.7
2002,15 - 24 years,Female,315.8
2002,15 years and over,Both sexes,3089.8
2002,15 years and over,Male,1522.2
2002,15 years and over,Female,1567.7
2002,20 - 24 years,Both sexes,328.3
2002,20 - 24 years,Male,165.3
2002,20 - 24 years,Female,163.0
2002,25 - 29 years,Both sexes,312.7
2002,25 - 29 years,Male,156.1
2002,25 - 29 years,Female,156.6
2002,25 - 44 years,Both sexes,1180.3
2002,25 - 44 years,Male,588.3
2002,25 - 44 years,Female,592.0
2002,30 - 34 years,Both sexes,304.7
2002,30 - 34 years,Male,152.4
2002,30 - 34 years,Female,152.3
2002,35 - 39 years,Both sexes,290.9
2002,35 - 39 years,Male,144.5
2002,35 - 39 years,Female,146.4
2002,40 - 44 years,Both sexes,272.0
2002,40 - 44 years,Male,135.3
2002,40 - 44 years,Female,136.7
2002,45 - 49 years,Both sexes,249.6
2002,45 - 49 years,Male,125.0
2002,45 - 49 years,Female,124.6
2002,45 - 64 years,Both sexes,832.0
2002,45 - 64 years,Male,419.0
2002,45 - 64 years,Female,413.1
2002,50 - 54 years,Both sexes,230.8
2002,50 - 54 years,Male,116.6
2002,50 - 54 years,Female,114.3
2002,55 - 59 years,Both sexes,197.3
2002,55 - 59 years,Male,99.8
2002,55 - 59 years,Female,97.5
2002,60 - 64 years,Both sexes,154.3
2002,60 - 64 years,Male,77.6
2002,60 - 64 years,Female,76.7
2002,65 - 69 years,Both sexes,133.5
2002,65 - 69 years,Male,65.3
2002,65 - 69 years,Female,68.2
2002,65 years and over,Both sexes,436.0
2002,65 years and over,Male,189.2
2002,65 years and over,Female,246.8
2002,70 - 74 years,Both sexes,112.1
2002,70 - 74 years,Male,51.7
2002,70 - 74 years,Female,60.4
2002,75 - 79 years,Both sexes,89.8
2002,75 - 79 years,Male,37.4
2002,75 - 79 years,Female,52.4
2002,80 - 84 years,Both sexes,58.9
2002,80 - 84 years,Male,22.3
2002,80 - 84 years,Female,36.6
2002,85 years and over,Both sexes,41.7
2002,85 years and over,Male,12.5
2002,85 years and over,Female,29.2
2002,All ages,Both sexes,3917.2
2002,All ages,Male,1946.2
2002,All ages,Female,1971.0
2003,0 - 4 years,Both sexes,284.3
2003,0 - 4 years,Male,145.4
2003,0 - 4 years,Female,138.9
2003,0 - 14 years,Both sexes,834.7
2003,0 - 14 years,Male,427.6
2003,0 - 14 years,Female,407.1
2003,5 - 9 years,Both sexes,268.7
2003,5 - 9 years,Male,137.8
2003,5 - 9 years,Female,130.9
2003,10 - 14 years,Both sexes,281.7
2003,10 - 14 years,Male,144.4
2003,10 - 14 years,Female,137.3
2003,15 - 19 years,Both sexes,304.7
2003,15 - 19 years,Male,155.9
2003,15 - 19 years,Female,148.8
2003,15 - 24 years,Both sexes,638.7
2003,15 - 24 years,Male,322.9
2003,15 - 24 years,Female,315.8
2003,15 years and over,Both sexes,3145.2
2003,15 years and over,Male,1549.3
2003,15 years and over,Female,1596.0
2003,20 - 24 years,Both sexes,334.0
2003,20 - 24 years,Male,167.0
2003,20 - 24 years,Female,167.0
2003,25 - 29 years,Both sexes,317.4
2003,25 - 29 years,Male,158.6
2003,25 - 29 years,Female,158.8
2003,25 - 44 years,Both sexes,1209.1
2003,25 - 44 years,Male,603.1
2003,25 - 44 years,Female,606.0
2003,30 - 34 years,Both sexes,316.1
2003,30 - 34 years,Male,158.2
2003,30 - 34 years,Female,157.9
2003,35 - 39 years,Both sexes,296.4
2003,35 - 39 years,Male,147.4
2003,35 - 39 years,Female,149.0
2003,40 - 44 years,Both sexes,279.2
2003,40 - 44 years,Male,138.9
2003,40 - 44 years,Female,140.3
2003,45 - 49 years,Both sexes,253.7
2003,45 - 49 years,Male,126.9
2003,45 - 49 years,Female,126.8
2003,45 - 64 years,Both sexes,855.5
2003,45 - 64 years,Male,430.9
2003,45 - 64 years,Female,424.6
2003,50 - 54 years,Both sexes,235.1
2003,50 - 54 years,Male,118.5
2003,50 - 54 years,Female,116.6
2003,55 - 59 years,Both sexes,206.6
2003,55 - 59 years,Male,104.9
2003,55 - 59 years,Female,101.6
2003,60 - 64 years,Both sexes,160.3
2003,60 - 64 years,Male,80.7
2003,60 - 64 years,Female,79.6
2003,65 - 69 years,Both sexes,135.0
2003,65 - 69 years,Male,66.0
2003,65 - 69 years,Female,69.0
2003,65 years and over,Both sexes,441.9
2003,65 years and over,Male,192.4
2003,65 years and over,Female,249.6
2003,70 - 74 years,Both sexes,113.8
2003,70 - 74 years,Male,53.2
2003,70 - 74 years,Female,60.6
2003,75 - 79 years,Both sexes,89.5
2003,75 - 79 years,Male,37.3
2003,75 - 79 years,Female,52.3
2003,80 - 84 years,Both sexes,61.7
2003,80 - 84 years,Male,23.4
2003,80 - 84 years,Female,38.3
2003,85 years and over,Both sexes,41.9
2003,85 years and over,Male,12.6
2003,85 years and over,Female,29.3
2003,All ages,Both sexes,3979.9
2003,All ages,Male,1976.9
2003,All ages,Female,2002.9
2004,0 - 4 years,Both sexes,290.7
2004,0 - 4 years,Male,148.7
2004,0 - 4 years,Female,142.0
2004,0 - 14 years,Both sexes,843.8
2004,0 - 14 years,Male,432.7
2004,0 - 14 years,Female,411.2
2004,5 - 9 years,Both sexes,274.9
2004,5 - 9 years,Male,141.2
2004,5 - 9 years,Female,133.8
2004,10 - 14 years,Both sexes,278.2
2004,10 - 14 years,Male,142.8
2004,10 - 14 years,Female,135.4
2004,15 - 19 years,Both sexes,298.4
2004,15 - 19 years,Male,152.7
2004,15 - 19 years,Female,145.7
2004,15 - 24 years,Both sexes,634.5
2004,15 - 24 years,Male,320.9
2004,15 - 24 years,Female,313.6
2004,15 years and over,Both sexes,3201.4
2004,15 years and over,Male,1579.3
2004,15 years and over,Female,1622.1
2004,20 - 24 years,Both sexes,336.1
2004,20 - 24 years,Male,168.2
2004,20 - 24 years,Female,167.9
2004,25 - 29 years,Both sexes,325.4
2004,25 - 29 years,Male,162.9
2004,25 - 29 years,Female,162.5
2004,25 - 44 years,Both sexes,1240.0
2004,25 - 44 years,Male,619.6
2004,25 - 44 years,Female,620.5
2004,30 - 34 years,Both sexes,325.1
2004,30 - 34 years,Male,161.8
2004,30 - 34 years,Female,163.4
2004,35 - 39 years,Both sexes,303.5
2004,35 - 39 years,Male,152.4
2004,35 - 39 years,Female,151.1
2004,40 - 44 years,Both sexes,286.0
2004,40 - 44 years,Male,142.5
2004,40 - 44 years,Female,143.5
2004,45 - 49 years,Both sexes,259.2
2004,45 - 49 years,Male,129.7
2004,45 - 49 years,Female,129.6
2004,45 - 64 years,Both sexes,877.2
2004,45 - 64 years,Male,442.0
2004,45 - 64 years,Female,435.2
2004,50 - 54 years,Both sexes,238.1
2004,50 - 54 years,Male,120.1
2004,50 - 54 years,Female,118.0
2004,55 - 59 years,Both sexes,213.9
2004,55 - 59 years,Male,108.5
2004,55 - 59 years,Female,105.4
2004,60 - 64 years,Both sexes,166.0
2004,60 - 64 years,Male,83.8
2004,60 - 64 years,Female,82.2
2004,65 - 69 years,Both sexes,137.5
2004,65 - 69 years,Male,67.3
2004,65 - 69 years,Female,70.2
2004,65 years and over,Both sexes,449.7
2004,65 years and over,Male,196.8
2004,65 years and over,Female,252.9
2004,70 - 74 years,Both sexes,115.7
2004,70 - 74 years,Male,54.6
2004,70 - 74 years,Female,61.1
2004,75 - 79 years,Both sexes,90.0
2004,75 - 79 years,Male,37.8
2004,75 - 79 years,Female,52.2
2004,80 - 84 years,Both sexes,63.1
2004,80 - 84 years,Male,23.9
2004,80 - 84 years,Female,39.2
2004,85 years and over,Both sexes,43.4
2004,85 years and over,Male,13.2
2004,85 years and over,Female,30.2
2004,All ages,Both sexes,4045.2
2004,All ages,Male,2011.9
2004,All ages,Female,2033.3
2005,0 - 4 years,Both sexes,296.5
2005,0 - 4 years,Male,151.7
2005,0 - 4 years,Female,144.9
2005,0 - 14 years,Both sexes,853.5
2005,0 - 14 years,Male,438.0
2005,0 - 14 years,Female,415.6
2005,5 - 9 years,Both sexes,280.6
2005,5 - 9 years,Male,144.3
2005,5 - 9 years,Female,136.3
2005,10 - 14 years,Both sexes,276.3
2005,10 - 14 years,Male,142.0
2005,10 - 14 years,Female,134.4
2005,15 - 19 years,Both sexes,292.8
2005,15 - 19 years,Male,149.8
2005,15 - 19 years,Female,143.0
2005,15 - 24 years,Both sexes,632.2
2005,15 - 24 years,Male,319.8
2005,15 - 24 years,Female,312.5
2005,15 years and over,Both sexes,3280.4
2005,15 years and over,Male,1623.8
2005,15 years and over,Female,1656.7
2005,20 - 24 years,Both sexes,339.5
2005,20 - 24 years,Male,170.0
2005,20 - 24 years,Female,169.5
2005,25 - 29 years,Both sexes,345.2
2005,25 - 29 years,Male,174.1
2005,25 - 29 years,Female,171.1
2005,25 - 44 years,Both sexes,1287.2
2005,25 - 44 years,Male,647.7
2005,25 - 44 years,Female,639.6
2005,30 - 34 years,Both sexes,335.8
2005,30 - 34 years,Male,168.7
2005,30 - 34 years,Female,167.0
2005,35 - 39 years,Both sexes,312.1
2005,35 - 39 years,Male,157.8
2005,35 - 39 years,Female,154.4
2005,40 - 44 years,Both sexes,294.1
2005,40 - 44 years,Male,147.1
2005,40 - 44 years,Female,147.1
